id	product_type	google_product_category	link	title	description	image_link	price	condition	shipping_weight	upc	ean	jan	isbn	availability	brand	gtin	mpn	identifier_exists
422	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-189mm-rustic-oak-oiled-floor.html	Furlong Emerald 189mm Rustic Oak Oiled floor	"Furlong Rustic Oak Brushed and UV Oiled 14mm  wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish: Brushed and UV OiledInstallationTongue and GrooveFurlong Emerald  Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home. :: Furlong 15 year residential guarantee ::  Glued as floating floor ::  Pre-finished with UV Oil or UV Lacquer ::  Micro bevelled on 4 sides ::  2 split planks per pack ::  Suitable for underfloor heating ::  Factory finish – no sanding and no mess ::  Quick and easy installation     ::  Length 1860mm ::  Width 189mm ::  Thickness 14mm ::  Pack Size 2.812m² ::  Pallet Size 40 packs = 112.48m² ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-rustic-oak-lac-p.500.jpg	44.39	new	0					in stock	Furlong Flooring		11162	TRUE
423	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-189mm-oak-trend-lac-floor.html	Furlong Emerald 189mm Oak Trend lac floor	"Furlong Oak Trend Lacquered 14mm  wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish: LacqueredInstallationTongue and GrooveFurlong Emerald  Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home. :: Furlong 15 year residential guarantee ::  Glued as floating floor ::  Pre-finished with UV Oil or UV Lacquer ::  Micro bevelled on 4 sides ::  2 split planks per pack ::  Suitable for underfloor heating ::  Factory finish – no sanding and no mess ::  Quick and easy installation     ::  Length 1860mm ::  Width 189mm ::  Thickness 14mm ::  Pack Size 2.812m² ::  Pallet Size 40 packs = 112.48m² ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-trend-oak-p.500.jpg	47.39	new	0					in stock	Furlong Flooring		11163	TRUE
424	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-nutmeg-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Nutmeg 189mm Rustic Oak Oiled floor	"Furlong Nutmeg Rustic Oak Brushed and UV Oiled 14mm  wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish: Brushed and UV OiledInstallationTongue and GrooveFurlong Emerald  Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home. :: Furlong 15 year residential guarantee ::  Glued as floating floor ::  Pre-finished with UV Oil or UV Lacquer ::  Micro bevelled on 4 sides ::  2 split planks per pack ::  Suitable for underfloor heating ::  Factory finish – no sanding and no mess ::  Quick and easy installation     ::  Length 1860mm ::  Width 189mm ::  Thickness 14mm ::  Pack Size 2.812m² ::  Pallet Size 40 packs = 112.48m² ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-nutmeg-oak-p.500.jpg	45.59	new	0					in stock	Furlong Flooring		11164	TRUE
425	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-smoked-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Smoked 189mm Rustic Oak Oiled floor	"Furlong Smoked Rustic Oak Brushed and UV Oiled 14mm  wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish: Brushed and UV OiledInstallationTongue and GrooveFurlong Emerald  Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home. :: Furlong 15 year residential guarantee ::  Glued as floating floor ::  Pre-finished with UV Oil or UV Lacquer ::  Micro bevelled on 4 sides ::  2 split planks per pack ::  Suitable for underfloor heating ::  Factory finish – no sanding and no mess ::  Quick and easy installation     ::  Length 1860mm ::  Width 189mm ::  Thickness 14mm ::  Pack Size 2.812m² ::  Pallet Size 40 packs = 112.48m² ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/emerald-smoked-oak-p.500.jpg	45.59	new	0					in stock	Furlong Flooring		11165	TRUE
426	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-scandic-white-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Scandic White 189mm Rustic Oak Oiled floor	"Furlong Scandic White Rustic Oak Brushed and UV Oiled 14mm  wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish: Brushed and UV OiledInstallationTongue and GrooveFurlong Emerald  Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home. :: Furlong 15 year residential guarantee ::  Glued as floating floor ::  Pre-finished with UV Oil or UV Lacquer ::  Micro bevelled on 4 sides ::  2 split planks per pack ::  Suitable for underfloor heating ::  Factory finish – no sanding and no mess ::  Quick and easy installation     ::  Length 1860mm ::  Width 189mm ::  Thickness 14mm ::  Pack Size 2.812m² ::  Pallet Size 40 packs = 112.48m² ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/scandic-white-oak-p.500.jpg	45.59	new	0					in stock	Furlong Flooring		11166	TRUE
427	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-silver-grey-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Silver Grey 189mm Rustic Oak Oiled floor	"Furlong Silver Grey Rustic Oak Brushed and UV Oiled 14mm  wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish: Brushed and UV OiledInstallationTongue and GrooveFurlong Emerald  Engineered Hardwood flooring rangeHardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home. :: Furlong 15 year residential guarantee ::  Glued as floating floor ::  Pre-finished with UV Oil or UV Lacquer ::  Micro bevelled on 4 sides ::  2 split planks per pack ::  Suitable for underfloor heating ::  Factory finish – no sanding and no mess ::  Quick and easy installation     ::  Length 1860mm ::  Width 189mm ::  Thickness 14mm ::  Pack Size 2.812m² ::  Pallet Size 40 packs = 112.48m² ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/silver-grey-oak.500.jpg	45.59	new	0					in stock	Furlong Flooring		11167	TRUE
428	Engineered Wood > By Brand > Furlong > Emerald Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-ivory-white-189mm-rustic-oak-oiled-floor.html	Furlong Emerald Clic Ivory White 189mm Rustic Oak Oiled floor	"Furlong Emerald 189 Clic Ivory White Rustic Oak Brushed and UV Oiled 14mm wood floorbrings a sophisticated elegance, warmth, and a natural charm to your homeThickness:14mmWidth: 189mmLength:1860mmFinish:Brushed and UV OiledInstallationClic System (Glueless)Furlong Emerald Engineered Hardwood flooring rangeFurlong Emerald ClicLock system as Floating Floor (Glueless)Hardwood flooring range that brings a sophisticated elegance, warmth and a natural charm to any home.:: Furlong 15 year residential guarantee :: Glued as floating floor :: Pre-finished with UV Oil or UV Lacquer:: Micro bevelled on 4 sides :: 2 split planks per pack :: Suitable for underfloor heating:: Factory finish &ndash; no sanding and no mess :: Quick and easy installation :: Length 1860mm:: Width 189mm:: Thickness 14mm:: Pack Size 2.812m&sup2;:: Pallet Size 40 packs = 112.48m&sup2;:: Species Oak"	http://www.woodfloorshop.co/images/source/furlong/ivory-white-p.500.jpg	47.99	new	0					in stock	Furlong Flooring		13773	TRUE
429	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/emerald-range/furlong-emerald-189mm-rustic-oak-lac-floor-p429.html	Furlong Majestic Clic 189mm Rustic Oak UV Lac floor	Furlong Majestic Clic Rustic Oak UV Lacquered 14mm  wood floorHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish: LacqueredInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak	http://www.woodfloorshop.co/images/source/furlong/majestic-oak-lac-p.500.jpg	46.79	new	0					in stock	Furlong Flooring		9907	TRUE
431	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-majestic-clic-189mm-rustic-oak-uv-oiled-floor.html	Furlong Majestic Clic 189mm Rustic Oak UV Oiled floor	"Furlong Majestic Clic Rustic Oak 14mm  wood floor. Surface finish, brushed and UV OiledHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish:Brushed & UV OiledInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/majestic-oak-uv-oiled-p.500.jpg	47.39	new	0					in stock	Furlong Flooring		9908	TRUE
433	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-majestic-clic-189mm-light-grey-oak-uv-oiled-floor.html	Furlong Majestic Clic 189mm Light Grey Oak UV Oiled floor	"Furlong Majestic Clic Light Grey Oak 14mm  wood floor. Surface finish, brushed and UV OiledHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish:Brushed & UV OiledInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/majestic-grey-oak-p.500.jpg	48.59	new	0					in stock	Furlong Flooring		9910	TRUE
434	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-majestic-clic-189mm-auburn-oak-uv-oiled-floor.html	Furlong Majestic Clic 189mm Auburn Oak UV Oiled floor	"Furlong Majestic Clic Auburn Oak 14mm  wood floor. Surface finish, brushed and UV OiledHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish:Brushed & UV OiledInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/majestic-auburn-oak-p.500.jpg	48.59	new	0					in stock	Furlong Flooring		9911	TRUE
435	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-majestic-clic-189mm-scandic-white-oak-uv-oiled-floor.html	Furlong Majestic Clic 189mm Scandic White Oak UV Oiled floor	"Furlong Majestic Clic Scandic White Oak 14mm  wood floor. Surface finish, brushed and UV OiledHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish:Brushed & UV OiledInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/scandic-white-oak-p.500.jpg	48.59	new	0					in stock	Furlong Flooring		9912	TRUE
436	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-majestic-clic-189mm-ivory-white-oak-uv-oiled-floor.html	Furlong Majestic Clic 189mm Ivory White Oak UV Oiled floor	"Furlong Majestic Clic Ivory White Oak 14mm  wood floor. Surface finish, brushed and UV OiledHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish:Brushed & UV OiledInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/ivory-white-p.500.jpg	48.59	new	0					in stock	Furlong Flooring		9913	TRUE
437	Engineered Wood > By Brand > Furlong > Majestic Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-majestic-clic-189mm-smoked-oak-uv-oiled-floor.html	Furlong Majestic Clic 189mm Smoked Oak UV Oiled floor	"Furlong Majestic Clic Smoked Oak 14mm  wood floor. Surface finish, brushed and UV OiledHardwood flooring range that brings a practical and stylish solution to any room in your home.Thickness:14mmWidth: 189mmLength:1860mmFinish:Brushed & UV OiledInstallationClic Lock systemFurlong Majestic ClicHardwood flooring range that brings a practical and stylish solution to any room in your home.   ::  Furlong 15 year residential guarantee  ::  Lock system as floating floor  ::  Pre-finished with Lacquer or Brushed UV Oil  ::  Micro bevelled on 4 sides  ::  Suitable for underfloor heating  ::  Factory finish – no sanding and no mess  ::  Quick and easy installation  ::  Length 1860mm  ::  Width 189mm  ::  Thickness 14mm  ::  Pack Size 2.812m  ::  Pallet Size 189mm - 40 packs = 112.48m²  ::  Species Oak"	http://www.woodfloorshop.co/images/source/furlong/majestic-smoked-oak-p.500.jpg	48.59	new	0					in stock	Furlong Flooring		9914	TRUE
675	Engineered Wood > By Brand > Parador > Parador 3060	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/parador/parador-3060/parador-3060-oak-white-stained-matt-lacquer.html	Parador 3060 Oak White Stained Matt Lacquer	"Parador 3060 Oak Stained White, Matt LacquerA superb Charcter, Living grade floorwith colour variationfrom mid to lighter tones full of Character.Stained white.Matt Lacquer finish. Beveled on 4 sides.Parador 3060 Oak Stained White Matt Lacquer1 strip 13mm wood floor Oak Living gradeThickness:13mmWidth:185mmLength:2200mmStyle1 StripPack Size:3.663 m2Finish StyleOak, stained white Matt LacquerInstallation:Easy Click"	http://www.woodfloorshop.co/images/source/Parador/Parador-3060/Parador-3060-white-matt-r-.500.jpg	52.79	new	0					in stock	Parador Flooring		1518128	TRUE
438	Engineered Wood > By Brand > Furlong > Mont Blanc Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/majestic-range/furlong-mont-blanc-natural-189mm-oak-lacquered-floor.html	Furlong Mont Blanc Natural Oak Heavy Duty 20mm Lac floor	Furlong Mont Blanc Natural 20mm Oak Lacquered  wood floor - Heavy DutyLarge planks that look and feel like traditional old oak planked flooring. A timeless choice.Thickness:20mmWidth: 220mmLength:2200mmFinish: LacqueredInstallationTongue and Groove (T&G)Furlong Mont Blanc Range - Milled Single Strip - Heavy DutyLarge planks that look and feel like traditional old oak planked flooring. A timeless choice.:: 20 year residential guarantee:: Glued as floating floor:: Pre-finished with Satin Lacquer:: Bevelled on 4 sides:: Suitable for underfloor heating:: Factory finish – no sanding and no mess:: Quick and easy installation:: 1 split plank per pack:: Length 2200mm:: Width 220mm:: Thickness 20mm:: Pack Size 1.936m²:: 6mm real wood top wear layer:: Pallet Size 60 packs = 116.16m²:: Species Oak 	http://www.woodfloorshop.co/images/source/furlong/next-step-natural-oak-lac-p.500.jpg	53.99	new	0					in stock	Furlong Flooring		8576	TRUE
439	Engineered Wood > By Brand > Furlong > Mont Blanc Range	Hardware > Building Materials > Flooring & Carpet	http://www.woodfloorshop.co/engineered-wood/by-brand/furlong/mont-blanc-range/furlong-mont-blanc-natural-oak-heavy-duty-20mm-oiled-floor.html	Furlong Mont Blanc Natural Oak Heavy Duty 20mm Oiled floor	Furlong Mont Blanc Natural 20mm Oak Brushed and UV Oiled  wood floor - Heavy DutyLarge planks that look and feel like traditional old oak planked flooring. A timeless choice.Thickness:20mmWidth: 220mmLength:2200mmFinish:Brushed and UV OiledInstallationTongue and Groove (T&G)Furlong Mont Blanc Range - Milled Single Strip - Heavy DutyLarge planks that look and feel like traditional old oak planked flooring. A timeless choice.:: 20 year residential guarantee:: Glued as floating floor:: Pre-finished with Satin Lacquer:: Bevelled on 4 sides:: Suitable for underfloor heating:: Factory finish – no sanding and no mess:: Quick and easy installation:: 1 split plank per pack:: Length 2200mm:: Width 220mm:: Thickness 20mm:: Pack Size 1.936m²:: 6mm real wood top wear layer:: Pallet Size 60 packs = 116.16m²:: Species Oak 	http://www.woodfloorshop.co/images/source/furlong/next-step-natural-oak-oiled-p.500.jpg	57.59	new	0					in stock	Furlong Flooring		8577	TRUE
